title,number,year,auther,experiment,NPs_type,Stress_type ,Stress_class,Method,Crops,  NPs_size,Size_class,Concentration,Concentration_class,Performance_class,Performance,n1,mean1,sd1,n2,mean2,sd2,lnRR,vi
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,300,ClassE,grain yield/plant,Yield,4,10.14285714,0.5,4,12.71428571,0.392857143,0.225956493,0.000846203
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,600,ClassE,grain yield/plant,Yield,4,10.14285714,0.5,4,14.60714286,0.642857143,0.364740918,0.001091734
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,900,ClassE,grain yield/plant,Yield,4,10.14285714,0.5,4,15.35714286,0.5,0.414810971,0.000872526
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,1200,ClassF,grain yield/plant,Yield,4,10.14285714,0.5,4,16.42857143,0.464285714,0.482252252,0.000807188
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,300,ClassE, chl A,Photosynthetic Pigment,4,2.138888889,0.066934404,4,2.557228916,0.15060241,0.178637734,0.00111192
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,600,ClassE, chl A,Photosynthetic Pigment,4,2.138888889,0.066934404,4,2.967202142,0.092034806,0.327332986,0.000485348
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,900,ClassE, chl A,Photosynthetic Pigment,4,2.138888889,0.066934404,4,3.276773762,0.15896921,0.426572846,0.000833229
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,1200,ClassF, chl A,Photosynthetic Pigment,4,2.138888889,0.066934404,4,3.40227577,0.167336011,0.464158068,0.000849584
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,300,ClassE, chl B,Photosynthetic Pigment,4,0.603921569,0.043137255,4,0.776470588,0.023529412,0.251314427,0.001505079
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,600,ClassE, chl B,Photosynthetic Pigment,4,0.603921569,0.043137255,4,1.007843137,0.050980392,0.512123482,0.001915187
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,900,ClassE, chl B,Photosynthetic Pigment,4,0.603921569,0.043137255,4,1.211764706,0.047058824,0.696388674,0.001652549
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,1200,ClassF, chl B,Photosynthetic Pigment,4,0.603921569,0.043137255,4,1.356862745,0.02745098,0.809486172,0.001377836
"Transcriptome Reveals the Rice Response to Elevated Free Air CO2
Concentration and TiO2 Nanoparticles",26,2019,Mei-Ling Xu,Pot,Ti,Climatic_Stress,Abiotic,Soil,Rice,100,class C,200,ClassD,plant height,Growth,3,99.8,1.4,3,104.4,0.5,0.045061492,7.32E-05
"Transcriptome Reveals the Rice Response to Elevated Free Air CO2
Concentration and TiO2 Nanoparticles",26,2019,Mei-Ling Xu,Pot,Ti,Climatic_Stress,Abiotic,Soil,Rice,100,class C,200,ClassD,shoot dry weight,Biomass,3,77.5,5,3,78.2,1.7,0.008991711,0.001544974
"Transcriptome Reveals the Rice Response to Elevated Free Air CO2
Concentration and TiO2 Nanoparticles",26,2019,Mei-Ling Xu,Pot,Ti,Climatic_Stress,Abiotic,Soil,Rice,100,class C,200,ClassD,thousands grams,Yield,3,28.1,1.3,3,27.7,1,-0.014337163,0.001147862
"Foliar Applied Selenium Nanoparticles Can Alleviate Soil Cadmium 
Stress Through Physio chemical and Stomatal Changes to Optimize 
Yield, Antioxidant Capacity, and Fatty Acid Profle of Wheat (Triticum 
aestivum L.)",27,2022,Leila Nasirzadeh,Pot,Se,Heavy_Metal,Abiotic,Foliar,Wheat,40,class B,20,Class B,grains yield,Yield,5,13.29007634,0.429389313,5,14.67366412,0.143129771,0.099036714,0.000227803
"Foliar Applied Selenium Nanoparticles Can Alleviate Soil Cadmium 
Stress Through Physio chemical and Stomatal Changes to Optimize 
Yield, Antioxidant Capacity, and Fatty Acid Profle of Wheat (Triticum 
aestivum L.)",27,2022,Leila Nasirzadeh,Pot,Se,Heavy_Metal,Abiotic,Foliar,Wheat,40,class B,40,ClassB,grains yield,Yield,5,13.29007634,0.429389313,5,14.81679389,0.254452926,0.108743643,0.000267759
"Foliar Applied Selenium Nanoparticles Can Alleviate Soil Cadmium 
Stress Through Physio chemical and Stomatal Changes to Optimize 
Yield, Antioxidant Capacity, and Fatty Acid Profle of Wheat (Triticum 
aestivum L.)",27,2022,Leila Nasirzadeh,Pot,Se,Heavy_Metal,Abiotic,Foliar,Wheat,40,class B,20,Class B,grains yield,Yield,5,9.982188295,0.349872774,5,12.46310433,0.683842239,0.221970292,0.000847825
"Foliar Applied Selenium Nanoparticles Can Alleviate Soil Cadmium 
Stress Through Physio chemical and Stomatal Changes to Optimize 
Yield, Antioxidant Capacity, and Fatty Acid Profle of Wheat (Triticum 
aestivum L.)",27,2022,Leila Nasirzadeh,Pot,Se,Heavy_Metal,Abiotic,Foliar,Wheat,40,class B,40,ClassB,grains yield,Yield,5,9.982188295,0.349872774,5,12.31997455,0.636132316,0.210419558,0.000778915
"Foliar Applied Selenium Nanoparticles Can Alleviate Soil Cadmium 
Stress Through Physio chemical and Stomatal Changes to Optimize 
Yield, Antioxidant Capacity, and Fatty Acid Profle of Wheat (Triticum 
aestivum L.)",27,2022,Leila Nasirzadeh,Pot,Se,Heavy_Metal,Abiotic,Foliar,Wheat,40,class B,20,Class B,thousands grams,Yield,5,40.56152927,0.657108722,5,42.95101553,0.238948626,0.05724023,5.87E-05
"Foliar Applied Selenium Nanoparticles Can Alleviate Soil Cadmium 
Stress Through Physio chemical and Stomatal Changes to Optimize 
Yield, Antioxidant Capacity, and Fatty Acid Profle of Wheat (Triticum 
aestivum L.)",27,2022,Leila Nasirzadeh,Pot,Se,Heavy_Metal,Abiotic,Foliar,Wheat,40,class B,40,ClassB,thousands grams,Yield,5,40.56152927,0.657108722,5,43.42891278,0.477897252,0.06830535,7.67E-05
"Foliar Applied Selenium Nanoparticles Can Alleviate Soil Cadmium 
Stress Through Physio chemical and Stomatal Changes to Optimize 
Yield, Antioxidant Capacity, and Fatty Acid Profle of Wheat (Triticum 
aestivum L.)",27,2022,Leila Nasirzadeh,Pot,Se,Heavy_Metal,Abiotic,Foliar,Wheat,40,class B,20,Class B,thousands grams,Yield,5,33.63201912,0.657216249,5,36.260454,0.597371565,0.075249163,0.000130655
"Foliar Applied Selenium Nanoparticles Can Alleviate Soil Cadmium 
Stress Through Physio chemical and Stomatal Changes to Optimize 
Yield, Antioxidant Capacity, and Fatty Acid Profle of Wheat (Triticum 
aestivum L.)",27,2022,Leila Nasirzadeh,Pot,Se,Heavy_Metal,Abiotic,Foliar,Wheat,40,class B,40,ClassB,thousands grams,Yield,5,33.63201912,0.657216249,5,37.03703704,1.135005974,0.09643985,0.000264198
"Simultaneous mitigation of cadmium and drought stress in wheat by
soil application of iron nanoparticles",28,2020,Muhammad Adrees,Pot,Fe,Drought,Abiotic,Soil,Wheat,100,class C,25,ClassB,plant height,Growth,4,39.79949875,3.458646617,4,44.01002506,2.857142857,0.100563132,0.00294164
"Simultaneous mitigation of cadmium and drought stress in wheat by
soil application of iron nanoparticles",28,2020,Muhammad Adrees,Pot,Fe,Drought,Abiotic,Soil,Wheat,100,class C,50,ClassC,plant height,Growth,4,39.79949875,3.458646617,4,49.27318296,1.854636591,0.213525659,0.002242169
"Simultaneous mitigation of cadmium and drought stress in wheat by
soil application of iron nanoparticles",28,2020,Muhammad Adrees,Pot,Fe,Drought,Abiotic,Soil,Wheat,100,class C,100,ClassD,plant height,Growth,4,39.79949875,3.458646617,4,52.48120301,3.05764411,0.27660075,0.002736586
"Simultaneous mitigation of cadmium and drought stress in wheat by
soil application of iron nanoparticles",28,2020,Muhammad Adrees,Pot,Fe,Drought,Abiotic,Soil,Wheat,100,class C,25,ClassB,grain yield/plant,Yield,4,5.413793103,0.287356322,4,7.459770115,0.344827586,0.320574623,0.00123852
"Simultaneous mitigation of cadmium and drought stress in wheat by
soil application of iron nanoparticles",28,2020,Muhammad Adrees,Pot,Fe,Drought,Abiotic,Soil,Wheat,100,class C,50,ClassC,grain yield/plant,Yield,4,5.413793103,0.287356322,4,8.701149425,0.620689655,0.474505159,0.001976476
"Simultaneous mitigation of cadmium and drought stress in wheat by
soil application of iron nanoparticles",28,2020,Muhammad Adrees,Pot,Fe,Drought,Abiotic,Soil,Wheat,100,class C,100,ClassD,grain yield/plant,Yield,4,5.413793103,0.287356322,4,9.551724138,0.551724138,0.567771701,0.001538438
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,25,ClassB,plant height,Growth,4,41.28324468,2.052140793,4,46.5846084,2.479670125,0.120813475,0.001326083
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,50,ClassC,plant height,Growth,4,41.28324468,2.052140793,4,52.39900731,1.368093862,0.238430927,0.000788163
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,100,ClassD,plant height,Growth,4,41.28324468,2.052140793,4,55.4772185,2.394164259,0.295515739,0.001083347
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,25,ClassB,grain yield/plant,Yield,4,5.90990991,0.252252252,4,7.801801802,0.486486486,0.27772412,0.001427515
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,50,ClassC,grain yield/plant,Yield,4,5.90990991,0.252252252,4,9.117117117,0.522522523,0.433523061,0.001276632
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,100,ClassD,grain yield/plant,Yield,4,5.90990991,0.252252252,4,9.981981982,0.468468468,0.524151078,0.001006097
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,25,ClassB, chl A,Photosynthetic Pigment,4,2.143939394,0.21969697,4,2.5,0.25,0.153645757,0.005125204
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,50,ClassC, chl A,Photosynthetic Pigment,4,2.143939394,0.21969697,4,2.962121212,0.136363636,0.323260662,0.003155028
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,100,ClassD, chl A,Photosynthetic Pigment,4,2.143939394,0.21969697,4,3.424242424,0.159090909,0.468235282,0.003164841
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,25,ClassB, chl B,Photosynthetic Pigment,4,1.272727273,0.107744108,4,1.531986532,0.080808081,0.185403223,0.002487231
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,50,ClassC, chl B,Photosynthetic Pigment,4,1.272727273,0.107744108,4,1.582491582,0.080808081,0.217838499,0.002443542
"The accumulation of cadmium in wheat (Triticum aestivum)
as influenced by zinc oxide nanoparticles and soil moisture
conditions",29,2019,Zahra Saeed Khan,Pot,Zn,Drought,Abiotic,Soil,Wheat,30,class A,100,ClassD, chl B,Photosynthetic Pigment,4,1.272727273,0.107744108,4,1.912457912,0.074074074,0.407227223,0.002166713
"Heat Waves Coupled with Nanoparticles
Induce Yield and Nutritional Losses in Rice by
Regulating Stomatal Closure",30,2024,Shuqing Guo,Pot,Ce,Climatic_Stress,Abiotic,Foliar,Rice,20,class A,100,ClassD,grain yield/plant,Yield,6,9.876923077,0.830769231,6,9.907692308,0.692307692,0.003110422,0.001992913
"Foliar application of iron-based nanofertilizers to
wheat grown in a Cd-contaminated field:
implications for food safety and biofortification",32,2024,Jiapan Lian,Field,Fe,Heavy_Metal,Abiotic,Foliar,Rice,51.5,class B,50,ClassC,thousands grams,Yield,4,45.76344086,1.462365591,4,45.07526882,0.731182796,-0.015151805,0.000321062
"Foliar application of iron-based nanofertilizers to
wheat grown in a Cd-contaminated field:
implications for food safety and biofortification",32,2024,Jiapan Lian,Field,Fe,Heavy_Metal,Abiotic,Foliar,Rice,58,class B,50,ClassC,thousands grams,Yield,4,45.76344086,1.462365591,4,45.46236559,0.817204301,-0.006600684,0.000336057
"Foliar application of iron-based nanofertilizers to
wheat grown in a Cd-contaminated field:
implications for food safety and biofortification",32,2024,Jiapan Lian,Field,Fe,Heavy_Metal,Abiotic,Foliar,Rice,19.4,class A,50,ClassC,thousands grams,Yield,4,45.76344086,1.462365591,4,46.02150538,0.989247312,0.005623258,0.000370791
"Foliar application of iron-based nanofertilizers to
wheat grown in a Cd-contaminated field:
implications for food safety and biofortification",32,2024,Jiapan Lian,Field,Fe,Heavy_Metal,Abiotic,Foliar,Rice,24.8,class A,50,ClassC,thousands grams,Yield,4,45.76344086,1.462365591,4,46.53763441,1.677419355,0.01677579,0.000580078
"Foliar application of iron-based nanofertilizers to
wheat grown in a Cd-contaminated field:
implications for food safety and biofortification",32,2024,Jiapan Lian,Field,Fe,Heavy_Metal,Abiotic,Foliar,Rice,51.5,class B,50,ClassC,grains yield,Yield,4,5.823529412,0.211764706,4,6.129411765,0.217647059,0.051192279,0.000645794
"Foliar application of iron-based nanofertilizers to
wheat grown in a Cd-contaminated field:
implications for food safety and biofortification",32,2024,Jiapan Lian,Field,Fe,Heavy_Metal,Abiotic,Foliar,Rice,58,class B,50,ClassC,grains yield,Yield,4,5.823529412,0.211764706,4,6.005882353,0.376470588,0.030832875,0.001312888
"Foliar application of iron-based nanofertilizers to
wheat grown in a Cd-contaminated field:
implications for food safety and biofortification",32,2024,Jiapan Lian,Field,Fe,Heavy_Metal,Abiotic,Foliar,Rice,19.4,class A,50,ClassC,grains yield,Yield,4,5.823529412,0.211764706,4,6.135294118,0.282352941,0.052151512,0.000860064
"Foliar application of iron-based nanofertilizers to
wheat grown in a Cd-contaminated field:
implications for food safety and biofortification",32,2024,Jiapan Lian,Field,Fe,Heavy_Metal,Abiotic,Foliar,Rice,24.8,class A,50,ClassC,grains yield,Yield,4,5.823529412,0.211764706,4,6.311764706,0.458823529,0.080508799,0.00165166
Effect of green and chemically synthesized titanium dioxide nanoparticles on cadmium accumulation in wheat grains and potential dietary health risk: A field investigation,33,2021,Muhammad Atif Irshad,Field,Ti,Heavy_Metal,Abiotic,Foliar,Wheat,13,class A,100,ClassD,plant height,Growth,4,95.79879,2.97416,4,109.67809,2.61366,0.135299566,0.000382933
Effect of green and chemically synthesized titanium dioxide nanoparticles on cadmium accumulation in wheat grains and potential dietary health risk: A field investigation,33,2021,Muhammad Atif Irshad,Field,Ti,Heavy_Metal,Abiotic,Foliar,Wheat,8,class A,100,ClassD,plant height,Growth,4,95.79879,2.97416,4,113.82399,2.97416,0.172403253,0.000411649
Effect of green and chemically synthesized titanium dioxide nanoparticles on cadmium accumulation in wheat grains and potential dietary health risk: A field investigation,33,2021,Muhammad Atif Irshad,Field,Ti,Heavy_Metal,Abiotic,Foliar,Wheat,8,class A,100,ClassD,plant height,Growth,4,95.79879,2.97416,4,124.36873,2.61366,0.261000728,0.000351374
Effect of green and chemically synthesized titanium dioxide nanoparticles on cadmium accumulation in wheat grains and potential dietary health risk: A field investigation,33,2021,Muhammad Atif Irshad,Field,Ti,Heavy_Metal,Abiotic,Foliar,Wheat,13,class A,100,ClassD,grain yield/plant,Yield,4,4.92641,0.26074,4,5.55962,0.18092,0.120919233,0.000965058
Effect of green and chemically synthesized titanium dioxide nanoparticles on cadmium accumulation in wheat grains and potential dietary health risk: A field investigation,33,2021,Muhammad Atif Irshad,Field,Ti,Heavy_Metal,Abiotic,Foliar,Wheat,8,class A,100,ClassD,grain yield/plant,Yield,4,4.92641,0.26074,4,6.17687,0.11706,0.226201143,0.000790105
Effect of green and chemically synthesized titanium dioxide nanoparticles on cadmium accumulation in wheat grains and potential dietary health risk: A field investigation,33,2021,Muhammad Atif Irshad,Field,Ti,Heavy_Metal,Abiotic,Foliar,Wheat,8,class A,100,ClassD,grain yield/plant,Yield,4,4.92641,0.26074,4,6.83136,0.05854,0.326913247,0.000718675
